Spice_Girls,Victoria_Beckham,15414
Gary_Oldman,Darkest_Hour_(film),12037
90th_Academy_Awards,Darkest_Hour_(film),32594
Gary_Oldman_filmography,Darkest_Hour_(film),13324
75th_Golden_Globe_Awards,Darkest_Hour_(film),15340
Black_Lightning,Static_(DC_Comics),14767
BTS_(band),List_of_awards_and_nominations_received_by_BTS,12499
Split_(2016_American_film),Glass_(2019_film),16744
List_of_most-subscribed_YouTube_channels,Germán_Garmendia,14463
Bright_(film),Lucy_Fry,49684
The_Post_(film),Katharine_Graham,58022
Milli_Vanilli,Rob_Pilatus,11247
The_15:17_to_Paris,Anthony_Sadler,33195
UFC_220,Islam_Makhachev,14651
Insidious:_The_Last_Key,Leigh_Whannell,10215
Harold_Macmillan,Lady_Dorothy_Macmillan,11921
Get_Out,Stephen_Root,11334
David_Tennant,Georgia_Moffett,16388
Carl_Emil_Pettersson,Tabar_Island,18881
Aruvi,Mohammad_Ali_Baig,11488
Big_Little_Lies_(TV_series),Alexander_Skarsgård,27304
Netflix,Reed_Hastings,14298
Steve_McQueen,Chad_McQueen,10702
Gigi_Hadid,Bella_Hadid,19884
Martin_Freeman,Amanda_Abbington,13282
King_Arthur:_Legend_of_the_Sword,Charlie_Hunnam,12967
Steve_Wynn,Elaine_Wynn,12193
Solo:_A_Star_Wars_Story,Phil_Lord_and_Christopher_Miller,10597
HTTP_cookie,Cookie_(disambiguation),39938
Mia_Farrow,Ronan_Farrow,11169
Woody_Allen,Ronan_Farrow,20601
Miranda_Kerr,Evan_Spiegel,15346
Deaths_in_2018,Dorothy_Malone,18325
Pitch_Perfect_3,Anna_Camp,11549
Teen_Wolf_(2011_TV_series),List_of_Teen_Wolf_episodes,15834
Peaky_Blinders_(TV_series),Cillian_Murphy,43931
Dunkirk_(2017_film),Cillian_Murphy,10965
2018_AFC_Champions_League,2018_AFC_Champions_League_qualifying_play-offs,13259
XXX_(franchise),XXx:_Return_of_Xander_Cage,52119
White_Christmas_(Black_Mirror),Nosedive,14059
List_of_Black_Mirror_episodes,Nosedive,32905
UFC_220,Stipe_Miocic,36063
Francis_Ngannou,Stipe_Miocic,18886
The_Gifted_(TV_series),Natalie_Alyn_Lind,15930
Bonnie_Wright,Jamie_Campbell_Bower,15591
Peaky_Blinders_(TV_series),Annabelle_Wallis,24684
Teletubbies,Simon_Shelton,10869
Tonya_Harding,Baton_(law_enforcement),20443
Jake_Paul,Logan_Paul,56737
Pari_(2018_film),Parambrata_Chatterjee,13135
John_Lennon,Mark_David_Chapman,12368
Murder_of_John_Lennon,Mark_David_Chapman,10592
Jennifer_Aniston,Nancy_Dow,23226
Sarah_Winchester,William_Wirt_Winchester,10524
Jumanji,Kirsten_Dunst,16509
Jesse_Plemons,Kirsten_Dunst,35785
Ronald_Reagan,George_H._W._Bush,20302
George_W._Bush,George_H._W._Bush,11661
Bill_Clinton,George_H._W._Bush,11653
The_Incredibles,Incredibles_2,10792
Fantastic_Beasts_and_Where_to_Find_Them_(film),Fantastic_Beasts:_The_Crimes_of_Grindelwald,24573
Sylvester_Stallone,Sylvester_Stallone_filmography,11665
Aladdin_(2019_film),Marwan_Kenzari,16258
Tom_Brady,Super_Bowl_XLIX,12036
Super_Bowl_XLVIII,Super_Bowl_XLIX,25676
Super_Bowl_50,Super_Bowl_XLIX,23596
The_Maze_Runner_(series),The_Death_Cure,15972
The_Scorch_Trials,The_Death_Cure,16814
Maze_Runner:_The_Death_Cure,The_Death_Cure,16155
Henry_VIII_of_England,Edward_VI_of_England,35700
Edward_VII,Alexandra_of_Denmark,12643
Black_Panther_(film),Martin_Freeman,15367
Shameless_(U.S._TV_series),Ethan_Cutkosky,10636
Queen_Victoria,Princess_Beatrice_of_the_United_Kingdom,25967
Chris_Cuomo,Andrew_Cuomo,13506
12_Strong,Michael_Peña,13715
James_II_of_England,Mary_II_of_England,12796
William_III_of_England,Mary_II_of_England,11984
Amanda_Barrie,Hilary_Bonner,29430
Padmaavat,Alauddin_Khalji,50364
Rani_Padmini,Alauddin_Khalji,36102
Ratnasimha,Alauddin_Khalji,12697
Khalji_dynasty,Alauddin_Khalji,12740
"Allu_Arjun,_roles_and_awards",Naa_Peru_Surya,11418
Robin_Williams,Robin_Williams_filmography,12722
Russell_Crowe,Russell_Crowe_filmography,16406
Sandra_Bullock,Jesse_James_(customizer),16631
Asin,Rahul_Sharma_(businessman),10296
Deaths_in_2018,Harok_family_murder,28579
Aubrey_Plaza,Jeff_Baena,10630
Eve_(rapper),Gumball_3000,11587
List_of_UFC_events,UFC_223,24536
Leonardo_DiCaprio,Bar_Refaeli,11105
It_(2017_film),It_(character),28172
Anthony_Eden,Harold_Macmillan,29289
Black_Museum_(Black_Mirror),Alexandra_Roach,13288
Red_Velvet_(band),Irene_(singer),17783
Edward_VII,"Prince_Albert_Victor,_Duke_of_Clarence_and_Avondale",22629
2018_in_film,12_Strong,23831
Chris_Hemsworth,12_Strong,14586
Jacqueline_Kennedy_Onassis,Caroline_Kennedy,10966
John_F._Kennedy,Caroline_Kennedy,15296
The_15:17_to_Paris,2015_Thalys_train_attack,71755
Roger_Federer,Rafael_Nadal,33438
Knowing_Bros,List_of_Knowing_Bros_episodes,16661
The_Big_Sick,Zoe_Kazan,20760
Blade_Runner_2049,Ryan_Gosling,18711
Eva_Mendes,Ryan_Gosling,17904
2018_Winter_Olympics,Ice_hockey_at_the_2018_Winter_Olympics,20790
Devilman_Crybaby,Devilman,42315
13_Reasons_Why,Katherine_Langford,20493
Titanic_(1997_film),Leonardo_DiCaprio,14307
List_of_UFC_events,UFC_226,17000
Murdoch_Mysteries,List_of_Murdoch_Mysteries_episodes,15206
Michelle_Pfeiffer,David_E._Kelley,12484
Turkish_Land_Forces,List_of_equipment_of_the_Turkish_Land_Forces,12686
List_of_Black_Mirror_episodes,Black_Museum_(Black_Mirror),88463
Metalhead_(Black_Mirror),Black_Museum_(Black_Mirror),46467
Padmaavat,Malik_Muhammad_Jayasi,16337
Rani_Padmini,Malik_Muhammad_Jayasi,10595
N.E.R.D,No_One_Ever_Really_Dies,12256
Lady_Sarah_Chatto,Daniel_Chatto,15913
Ranveer_Singh,Gully_Boy,20141
White_Christmas_(Black_Mirror),Jon_Hamm,11260
Margot_Robbie,"I,_Tonya",22055
Tonya_Harding,"I,_Tonya",75402
90th_Academy_Awards,"I,_Tonya",12451
75th_Golden_Globe_Awards,"I,_Tonya",14942
Coco_(2017_film),Lee_Unkrich,11216
Tobey_Maguire,Tobey_Maguire_filmography,18985
Wikipedia,Main_Page,16820
Queen_Victoria,Princess_Alice_of_the_United_Kingdom,32280
George_II_of_Great_Britain,George_I_of_Great_Britain,26969
"Anne,_Queen_of_Great_Britain",George_I_of_Great_Britain,33232
XFL,New_York/New_Jersey_Hitmen,10415
Charles_in_Charge,Nicole_Eggert,14295
J._Paul_Getty,Getty_Oil,11445
Jim_Carrey,True_Crimes,12574
IIHF_World_U20_Championship,List_of_IIHF_World_Under-20_Championship_medalists,10431
Bright_(film),David_Ayer,16700
Martin_Sheen,Emilio_Estevez,11065
Kiss_(band),Ace_Frehley,10177
Led_Zeppelin,Jimmy_Page,19171
Bigg_Boss_11,Bigg_Boss_10,10788
Get_Out,Lakeith_Stanfield,13358
List_of_Black_Mirror_episodes,Hang_the_DJ_(Black_Mirror),90298
Metalhead_(Black_Mirror),Hang_the_DJ_(Black_Mirror),13753
Crocodile_(Black_Mirror),Hang_the_DJ_(Black_Mirror),43464
Modern_Family,Ariel_Winter,11299
Riverdale_(2017_TV_series),Ashleigh_Murray,10565
Slender_Man_(film),Javier_Botet,15637
2018_ATP_World_Tour,2018_ASB_Classic_–_Men's_Singles,11666
Kathy_Bates,Kathy_Bates_filmography,10470
White_Christmas_(Black_Mirror),Rafe_Spall,11233
A_Korean_Odyssey,Oh_Yeon-seo,36612
Lethal_Weapon_(TV_series),Clayne_Crawford,11912
List_of_Black_Mirror_episodes,The_Waldo_Moment,19151
White_Bear_(Black_Mirror),The_Waldo_Moment,17124
Gary_Oldman,List_of_awards_and_nominations_received_by_Gary_Oldman,21614
Boston_Marathon_bombing,Tamerlan_Tsarnaev,10074
Milla_Jovovich,Paul_W._S._Anderson,11453
George_H._W._Bush,Ronald_Reagan,11093
Jimmy_Carter,Ronald_Reagan,18494
Shakira,Gerard_Piqué,29725
List_of_most-subscribed_YouTube_channels,PewDiePie,20604
Peaky_Blinders_(TV_series),Charlotte_Riley,14064
Tom_Hardy,Charlotte_Riley,38613
Professor_Marston_and_the_Wonder_Women,Bella_Heathcote,11850
USA_Gymnastics_sex_abuse_scandal,Aly_Raisman,35876
Split_(2016_American_film),Anya_Taylor-Joy,16797
The_New_Mutants_(film),Anya_Taylor-Joy,12860
Ant-Man_and_the_Wasp,Ghost_(Marvel_Comics),23446
Fact,Proof_(truth),26158
Sergei_Eisenstein,Ivan_the_Terrible_(film),27186
List_of_Marvel_Cinematic_Universe_films,Avengers:_Infinity_War,11242
Marvel_Cinematic_Universe,Avengers:_Infinity_War,17757
2018_in_film,Avengers:_Infinity_War,12797
Blade_Runner,List_of_Blade_Runner_characters,30654
Blade_Runner_2049,List_of_Blade_Runner_characters,30663
Maggie_Q,Dylan_McDermott,14913
Grown-ish,Trevor_Jackson_(performer),11497
Black_Clover,List_of_Black_Clover_episodes,13531
"Prince_Philip,_Duke_of_Edinburgh",Prince_Andrew_of_Greece_and_Denmark,60897
Michelle_McCool,The_Undertaker,10872
Charlie_Sheen,Brooke_Mueller,12127
Chris_Hemsworth,Elsa_Pataky,57702
12_Strong,Elsa_Pataky,13303
Karan_Singh_Grover,Shraddha_Nigam,14519
Lorde,Melodrama_(Lorde_album),11108
UFC_Fight_Night:_Stephens_vs._Choi,Emil_Weber_Meek,13384
Deaths_in_2018,Lari_White,19190
"Prince_Philip,_Duke_of_Edinburgh","Prince_Andrew,_Duke_of_York",36735
Princess_Eugenie_of_York,"Prince_Andrew,_Duke_of_York",19695
Elizabeth_II,"Prince_Andrew,_Duke_of_York",110605
Succession_to_the_British_throne,"Prince_Andrew,_Duke_of_York",18239
"Sarah,_Duchess_of_York","Prince_Andrew,_Duke_of_York",16572
Gambino_crime_family,Frank_Cali,10119
The_Lion_King_(2019_film),Billy_Eichner,10292
Johnny_Cash,June_Carter_Cash,22723
Peaky_Blinders_(TV_series),Aidan_Gillen,14980
Maze_Runner:_The_Death_Cure,Aidan_Gillen,11752
The_Disaster_Artist_(film),The_Room_(film),52264
Greg_Sestero,The_Room_(film),12396
Tommy_Wiseau,The_Room_(film),76375
Mithun_Chakraborty,Sridevi,12262
James_Anthony_Bailey,Erysipelas,11101
Bella_Thorne,Lil_Peep,31717
Seven_Wonders_of_the_Ancient_World,Lighthouse_of_Alexandria,11853
Wonders_of_the_World,Lighthouse_of_Alexandria,11286
Aiyaary,Rakul_Preet_Singh,14964
Charles_II_of_England,James_II_of_England,42197
William_III_of_England,James_II_of_England,17562
Kaalakaandi,Isha_Talwar,17617
Viggo_Mortensen,Ariadna_Gil,14825
Bhaagamathie,Asha_Sarath,12392
Kristen_Bell,Dax_Shepard,35610
Harry_Potter,Harry_Potter_and_the_Philosopher's_Stone,16362
Twin_Peaks,Twin_Peaks_(2017_TV_series),17980
Mad_Men,List_of_Mad_Men_episodes,13238
List_of_Knowing_Bros_episodes,Han_Hyun-min,10006
James_Spader,Leslie_Stefanson,16489
Alex_Lawther,The_Imitation_Game,12858
Rani_Padmini,Kumbhalgarh,11025
New_Zealand,Jacinda_Ardern,13934
The_Polka_King,Jenny_Slate,11047
Agnyaathavaasi,Parag_Tyagi,14606
Emily_V._Gordon,Kumail_Nanjiani,16587
The_Big_Sick,Kumail_Nanjiani,28332
"Prince_Philip,_Duke_of_Edinburgh",Princess_Cecilie_of_Greece_and_Denmark,19713
Prince_Andrew_of_Greece_and_Denmark,Princess_Cecilie_of_Greece_and_Denmark,10559
9-1-1_(TV_series),Connie_Britton,11329
Ha_Ji-won,Jun_Tae-soo,11203
Box_office_bomb,List_of_box_office_bombs,12368
Bradley_Cooper,Bradley_Cooper_on_screen_and_stage,15632
Kaya_Scodelario,Benjamin_Walker_(actor),40654
Prince_Harry,"Diana,_Princess_of_Wales",15408
"Charles,_Prince_of_Wales","Diana,_Princess_of_Wales",54657
"Prince_William,_Duke_of_Cambridge","Diana,_Princess_of_Wales",13462
Gianni_Versace,"Diana,_Princess_of_Wales",12450
Elizabeth_II,"Diana,_Princess_of_Wales",11918
Super_Bowl_LII,Super_Bowl,11993
Gianni_Versace,Versace,13917
Roseanne,List_of_Roseanne_episodes,12079
Mariska_Hargitay,Mickey_Hargitay,12919
Zooey_Deschanel,Ben_Gibbard,14748
The_Killing_of_a_Sacred_Deer,Iphigenia_in_Aulis,13887
Emma_Watson,Universalism,12013
Mix_Nine,List_of_Mix_Nine_contestants,10535
Tom_Hardy,Chips_Hardy,13718
Olivia_de_Havilland,Joan_Fontaine,13278
Mahatma_Gandhi,Harilal_Gandhi,10960
Anne_Heche,James_Tupper,16003
Big_Little_Lies_(TV_series),James_Tupper,10970
2016_NFL_Draft,2017_NFL_Draft,16666
2017_NFL_season,2017–18_NFL_playoffs,20487
American_Horror_Story,List_of_American_Horror_Story_episodes,18087
Johnny_Depp,Johnny_Depp_filmography,18795
Coen_brothers,Tricia_Cooke,14555
Virat_Kohli,Anushka_Sharma,14116
Charlie_Chaplin,Oona_O'Neill,16325
Leslie_Bibb,Sam_Rockwell,11754
"Three_Billboards_Outside_Ebbing,_Missouri",Sam_Rockwell,57324
Britannia_(TV_series),Mackenzie_Crook,11918
Peter_Townsend_(RAF_officer),"Princess_Margaret,_Countess_of_Snowdon",17782
The_Crown_(TV_series),"Princess_Margaret,_Countess_of_Snowdon",16419
"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon","Princess_Margaret,_Countess_of_Snowdon",28856
Elizabeth_II,"Princess_Margaret,_Countess_of_Snowdon",39799
Queen_Elizabeth_The_Queen_Mother,"Princess_Margaret,_Countess_of_Snowdon",35726
George_VI,"Princess_Margaret,_Countess_of_Snowdon",55077
Catherine_Zeta-Jones,List_of_roles_and_awards_of_Catherine_Zeta-Jones,11351
The_Moody_Blues,Justin_Hayward,10898
Dylan_O'Brien,Britt_Robertson,12448
Liev_Schreiber,Naomi_Watts,12823
Kirk_Cameron,Chelsea_Noble,10062
The_National_Anthem_(Black_Mirror),Piggate,30588
Sexual_intercourse,Sexual_penetration,14072
"United_States_presidential_election,_1992","United_States_presidential_election,_1996",17474
Padmaavat,Rani_Padmini,48338
Ratnasimha,Rani_Padmini,15529
Padmavat,Rani_Padmini,20398
Goldie_Hawn,Kurt_Russell,16031
Vijay_Deverakonda,Mahanati,10649
Keerthy_Suresh,Mahanati,13317
Shameless_(season_8),Alicia_Coppola,10936
Bryan_Cranston,Bryan_Cranston_filmography,20368
Fifty_Shades_Freed_(film),Dakota_Johnson,12692
Melanie_Griffith,Dakota_Johnson,10693
Fifty_Shades_of_Grey_(film),Dakota_Johnson,14582
A_Korean_Odyssey,Lee_Se-young,14961
Alauddin_Khalji,Kara-Manikpur,10227
Robert_De_Niro,Robert_De_Niro_filmography,32641
Arkangel_(Black_Mirror),Brenna_Harding,26833
Tom_Brady,Super_Bowl_XXXVIII,10920
Super_Bowl_XXXVII,Super_Bowl_XXXVIII,15738
Super_Bowl_XXXIX,Super_Bowl_XXXVIII,10711
Leonardo_DiCaprio,George_DiCaprio,11211
NCIS:_Los_Angeles,List_of_NCIS:_Los_Angeles_episodes,33412
The_Marvelous_Mrs._Maisel,Marin_Hinkle,13991
One_Piece,Lists_of_One_Piece_episodes,14010
One_Day_at_a_Time_(2017_TV_series),Justina_Machado,11770
Seven_Wonders_of_the_Ancient_World,Statue_of_Zeus_at_Olympia,11354
Wonders_of_the_World,Statue_of_Zeus_at_Olympia,11415
Sarah_Paulson,Sarah_Paulson_filmography,14702
Stranger_Things,Winona_Ryder,32905
"Prithvi_Vallabh_-_Itihaas_Bhi,_Rahasya_Bhi",Sonarika_Bhadoria,31775
North_Sentinel_Island,Sentinelese,12435
Michael_Douglas,Diana_Douglas,13091
Kirk_Douglas,Diana_Douglas,17501
Arsenal_F.C.,Henrikh_Mkhitaryan,14540
Mark_Zuckerberg,Priscilla_Chan_(philanthropist),30248
Guardians_of_the_Galaxy_Vol._2,Elizabeth_Debicki,13320
Call_the_Midwife,List_of_Call_the_Midwife_episodes,20550
2018_Indian_Premier_League,List_of_current_Indian_Premier_League_team_rosters,13369
John_Matuszak,Dextropropoxyphene,13982
Tears_for_Fears,Curt_Smith,13040
Liz_Carr,Arthrogryposis,21503
Runaways_(comics),Karolina_Dean,11712
Runaways_(TV_series),Karolina_Dean,11773
Tiger_Zinda_Hai,Angad_Bedi,16996
The_Amazing_Race_(U.S._TV_series),The_Amazing_Race_30,21014
List_of_Gotham_episodes,Gotham_(season_4),22778
Shut_Up_and_Dance_(Black_Mirror),Jerome_Flynn,11693
Lena_Headey,Jerome_Flynn,11525
List_of_Bollywood_films_of_2018,Parmanu:_The_Story_of_Pokhran,10830
Dhanush,Dhanush_filmography,19321
Kingsman:_The_Secret_Service,Kingsman:_The_Golden_Circle,20759
The_Alienist_(TV_series),Theodore_Roosevelt,10717
Olivia_Wilde,Jason_Sudeikis,14508
AVN_Award,34th_AVN_Awards,12021
Andy_Samberg,Joanna_Newsom,25481
Peaky_Blinders_(TV_series),Paul_Anderson_(actor),20999
John_Cena,Nikki_Bella,26745
David_Koresh,George_Roden,10582
Kevin_Spacey,Kevin_Spacey_filmography,28885
Mother!,Javier_Bardem,10118
Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales,Javier_Bardem,12621
Grigor_Dimitrov,Nicole_Scherzinger,12255
How_I_Met_Your_Mother,Cobie_Smulders,10195
Bigg_Boss_11,Vikas_Gupta_(producer),12097
List_of_Family_Guy_episodes,Family_Guy_(season_16),21181
Chris_Evans_(actor),Scott_Evans_(actor),10241
2018_ATP_World_Tour,2018_Sydney_International_–_Men's_Singles,12098
Black_Panther_(film),Black_Panther_(comics),25928
Downton_Abbey,List_of_Downton_Abbey_characters,15595
Fortnite,Battle_royale_game,10366
Richard_III_of_England,Edward_V_of_England,10071
Edward_IV_of_England,Edward_V_of_England,16582
Vikings,Viking_(disambiguation),10754
James_VI_and_I,Elizabeth_I_of_England,11306
Mary_I_of_England,Elizabeth_I_of_England,39345
Gotham_(TV_series),List_of_Gotham_episodes,64748
Linkin_Park,Mike_Shinoda,13640
Metallica,Robert_Trujillo,10239
Beyond_Skyline,Skyline_(2010_film),12805
Ragnar_Lodbrok,Sigurd_Snake-in-the-Eye,14512
Ivar_the_Boneless,Sigurd_Snake-in-the-Eye,11903
Courteney_Cox,David_Arquette,26952
Def_Leppard,Rick_Allen_(drummer),11563
Catch_Me_If_You_Can,Frank_Abagnale,14193
Deaths_in_2018,Lists_of_deaths_by_year,60116
Gigi_Hadid,Anwar_Hadid,11806
Nicole_Kidman,Nicole_Kidman_filmography,25604
Domhnall_Gleeson,Brendan_Gleeson,16596
Danny_Amendola,Olivia_Culpo,20507
Syrian_Civil_War,Northwestern_Syria_campaign_(October_2017–present),14055
X-Men_(film_series),The_New_Mutants_(film),14157
Shah_Rukh_Khan,Gauri_Khan,20936
George_VI,George_V,29841
Edward_VII,George_V,160248
Edward_VIII,George_V,62016
Mary_of_Teck,George_V,13863
EFL_Cup,2017–18_EFL_Cup,12089
George_V,"Prince_Henry,_Duke_of_Gloucester",12753
Jordan_Peele,Chelsea_Peretti,26491
Brooklyn_Nine-Nine,Chelsea_Peretti,14177
Margaret_Thatcher,John_Major,10324
Michael_Caine,Michael_Caine_filmography,12410
Stranger_Things,Natalia_Dyer,42902
75th_Golden_Globe_Awards,Saoirse_Ronan,13507
Lady_Bird_(film),Saoirse_Ronan,69729
Exo_(band),D.O._(entertainer),15341
One_Direction,Harry_Styles,20091
Dunkirk_(2017_film),Harry_Styles,20447
Judy_Garland,Liza_Minnelli,11873
Suit,Suits_(U.S._TV_series),15446
Meghan_Markle,Suits_(U.S._TV_series),11926
Syrian_Civil_War,Democratic_Federation_of_Northern_Syria,10583
Mona_Lisa,Lisa_del_Giocondo,12498
Saturday_Night_Live,Saturday_Night_Live_(season_43),15498
Arie_Luyendyk_Jr.,Arie_Luyendyk,17082
Michael_Jackson,Debbie_Rowe,16855
Paris_Jackson_(actress),Debbie_Rowe,17386
Dwayne_Johnson,Anoaʻi_family,13024
It_(2017_film),Sophia_Lillis,39379
"I,_Tonya",Allison_Janney,22216
The_Foreigner_(2017_film),Jackie_Chan,10549
Migos,Culture_II,34399
Hang_the_DJ_(Black_Mirror),Crocodile_(Black_Mirror),15040
List_of_Black_Mirror_episodes,Crocodile_(Black_Mirror),79434
Arkangel_(Black_Mirror),Crocodile_(Black_Mirror),37390
Karen_Gillan,Caitlin_Blackwood,11769
Elon_Musk,Amber_Heard,18443
Johnny_Depp,Amber_Heard,23792
Henry_VI_of_England,Edward_IV_of_England,16292
2016_NBA_draft,2015_NBA_draft,10636
2014_NBA_draft,2015_NBA_draft,15752
Kirk_Douglas,Anne_Buydens,35359
Woody_Allen,Diane_Keaton,13012
Taken_(TV_series),Clive_Standen,11825
Get_Out,List_of_accolades_received_by_Get_Out,10256
Insidious:_The_Last_Key,Insidious:_Chapter_3,22492
Insidious:_Chapter_2,Insidious:_Chapter_3,36608
Insidious_(film_series),Insidious:_Chapter_3,15982
Insidious_(film),Insidious:_Chapter_3,23200
Babymetal,Moa_Kikuchi,17762
The_Terror_(TV_series),The_Terror_(novel),12247
Alauddin_Khalji,Shihabuddin_Omar,34649
Avril_Lavigne,Chad_Kroeger,12972
Breathe_(2017_film),Robin_Cavendish,14369
2015_NBA_draft,2016_NBA_draft,15854
Frank_Abagnale,Joseph_Shea_(FBI_agent),11283
Tiger_Zinda_Hai,Anjana_Om_Kashyap,10633
Dane_DeHaan,Anna_Wood_(actress),15458
Aamir_Khan,Aamir_Khan_filmography,27193
Monster_Hunter,Monster_Hunter_(video_game),11139
Drunk_History,List_of_Drunk_History_episodes,14521
2017_in_film,2018_in_film,81615
"David_Armstrong-Jones,_2nd_Earl_of_Snowdon",Lady_Margarita_Armstrong-Jones,13964
Big_Bang_(South_Korean_band),G-Dragon,11066
Academy_Awards,Academy_Award_for_Best_Picture,13039
John_Anglin,June_1962_Alcatraz_escape_attempt,10003
Avengers:_Infinity_War,Josh_Brolin,19073
James_Brolin,Josh_Brolin,11729
Blade_Runner_2049,Blade_Runner,30718
Meryl_Streep,Don_Gummer,28179
Mamma_Mia!_(film),Mamma_Mia!_Here_We_Go_Again,13944
Scandal_(TV_series),List_of_Scandal_episodes,20531
USS_Callister,Arkangel_(Black_Mirror),30933
List_of_Black_Mirror_episodes,Arkangel_(Black_Mirror),70777
Crocodile_(Black_Mirror),Arkangel_(Black_Mirror),16168
Queen_Elizabeth_The_Queen_Mother,Mary_of_Teck,10541
Edward_VIII,Mary_of_Teck,14751
George_V,Mary_of_Teck,17317
George_VI,Mary_of_Teck,19329
David_Duchovny,Téa_Leoni,17230
Get_Out,Daniel_Kaluuya,53077
Black_Panther_(film),Daniel_Kaluuya,15535
Fifteen_Million_Merits,Daniel_Kaluuya,20416
90th_Academy_Awards,Daniel_Kaluuya,13628
List_of_Knowing_Bros_episodes,Hong_Seok-cheon,12559
Marie_Antoinette,Sophie_Hélène_Beatrix_of_France,10980
Ramones,Joey_Ramone,10541
Albus_Dumbledore,Richard_Harris,17412
Royal_Rumble_(2018),Torrie_Wilson,11479
Ant-Man_and_the_Wasp,Evangeline_Lilly,16963
"Prithvi_Vallabh_-_Itihaas_Bhi,_Rahasya_Bhi",Vakpati_Munja,12313
Black_Lightning,Black_Lightning_(TV_series),28490
87th_Academy_Awards,86th_Academy_Awards,12651
Oral_sex,Fellatio,13458
Clint_Eastwood_filmography,The_15:17_to_Paris,15221
2018_in_film,The_15:17_to_Paris,10492
Kim_Il-sung,Kim_Jong-il,10855
Kim_Jong-un,Kim_Jong-il,20683
Ivanka_Trump,Jared_Kushner,22649
National_Lampoon_(magazine),Douglas_Kenney,44282
A_Futile_and_Stupid_Gesture_(film),Douglas_Kenney,27493
Paul_Rudd,Paul_Rudd_filmography,20357
Alexandra_Daddario,Matthew_Daddario,11981
Electron_(rocket),Electric-pump-fed_engine,14454
Marilyn_Monroe,Joe_DiMaggio,10544
Henry_IV_of_England,Henry_V_of_England,15065
2018_in_film,Peter_Rabbit_(film),11539
Woody_Allen,Woody_Allen_sexual_assault_allegation,14749
Will_Smith,Bright_(film),15892
Alex_Lawther,Ben_Whishaw,12165
BTS_(band),BTS_discography,16697
Supergirl_(TV_series),List_of_Supergirl_characters,11094
Katy_Jurado,Ernest_Borgnine,18605
Josh_Hartnett,Tamsin_Egerton,14237
Cameron_Diaz,Benji_Madden,28448
Leslie_Mann,Maude_Apatow,10649
Game_of_Thrones,A_Song_of_Ice_and_Fire,15257
George_R._R._Martin,A_Song_of_Ice_and_Fire,11208
Heahmund,Battle_of_Marton,26965
The_Girl_on_the_Train_(2016_film),Haley_Bennett,10655
List_of_highest-grossing_films,Avatar_(2009_film),18680
The_Fosters_(2013_TV_series),List_of_The_Fosters_episodes,18105
Quantico_(TV_series),List_of_Quantico_episodes,17036
Kevin_Bacon,Kyra_Sedgwick,10328
Nayanthara,Vignesh_Shivan,11462
Thaanaa_Serndha_Koottam,Vignesh_Shivan,14106
Fifth_Harmony,Fifth_Harmony_(album),10670
Sarah_Silverman,Michael_Sheen,22851
Kate_Beckinsale,Michael_Sheen,19183
Trevor_Noah,Jordyn_Taylor,26835
Power_Rangers_(film),Naomi_Scott,12097
Aladdin_(2019_film),Naomi_Scott,29133
Mayhem_(band),"Per_\"Dead\"_Ohlin",10165
Felipe_VI_of_Spain,"Leonor,_Princess_of_Asturias",10005
Die_Antwoord,Yolandi_Visser,18003
Katharine_Graham,Lally_Weymouth,19165
Deaths_in_2018,Doreen_Tracey,10616
J._R._R._Tolkien,The_Silmarillion,11287
The_Crown_(TV_series),Vanessa_Kirby,31679
The_Greatest_Showman,Yahya_Abdul-Mateen_II,16401
The_Irishman_(2019_film),Frank_Sheeran,13700
NXT_TakeOver:_Philadelphia,Shayna_Baszler,13486
Twenty_One_Pilots,Tyler_Joseph,14212
Be_Right_Back,Domhnall_Gleeson,11295
Star_Wars:_The_Last_Jedi,Domhnall_Gleeson,12821
Brendan_Gleeson,Domhnall_Gleeson,10269
Chicago_P.D._(TV_series),List_of_Chicago_P.D._episodes,26627
Mukesh_Ambani,Nita_Ambani,15639
America_Ferrera,Ryan_Piers_Williams,15018
Yara_Shahidi,Choctaw,10197
Henry_I_of_England,"Stephen,_King_of_England",11077
Hugh_Jackman,Hugh_Jackman_on_screen_and_stage,16184
All_the_Money_in_the_World,Charlie_Plummer,31722
Clash_of_Champions_(2017),NXT_TakeOver:_Philadelphia,22397
NXT_TakeOver_(series),NXT_TakeOver:_Philadelphia,19848
NXT_TakeOver:_WarGames,NXT_TakeOver:_Philadelphia,10763
Royal_Rumble_(2018),NXT_TakeOver:_Philadelphia,62807
Star_Wars,Star_Wars:_Episode_II_–_Attack_of_the_Clones,16887
Jonas_Brothers,Kevin_Jonas,14513
Raazi,Vicky_Kaushal,10213
Edge_(wrestler),Beth_Phoenix,14975
Laurie_Metcalf,Matt_Roth_(actor),16947
The_Office_(U.S._TV_series),List_of_The_Office_(U.S._TV_series)_episodes,12586
USS_Callister,Billy_Magnussen,16218
Arjun_Reddy,Shalini_Pandey,19326
Eddie_Hall,2017_World's_Strongest_Man,12762
The_Last_of_Us,The_Last_of_Us_Part_II,10647
Pink_Floyd,Roger_Waters,17856
"United_States_presidential_election,_2008","United_States_presidential_election,_2012",24912
"United_States_presidential_election,_2016","United_States_presidential_election,_2012",17016
